cost,cost_step,batches,learning rate,batch_size,per_batch,dropout,beta,k_conv,n_conv1,n_conv2,n_layer,n_lstm,n_steps,train step,xentropy,rmse,accuracy,xentropy_last,rmse_last,accuracy_last
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,35,11.7257,34.9554,0.477024,1.30351,14.6808,0.8
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,36,12.323,34.927,0.459564,1.95061,14.5415,0.68
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,37,13.7961,36.0525,0.470236,1.29281,13.8783,0.78
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,38,15.0348,37.2703,0.480254,0.822976,13.5562,0.88
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,39,15.0259,37.642,0.467223,0.844175,12.9426,0.86
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,40,14.6741,37.5171,0.462722,1.10567,12.5071,0.78
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,41,14.5175,37.6557,0.46784,1.19952,11.9805,0.8
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,42,14.0543,37.7187,0.448348,1.26258,11.7891,0.8
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,43,13.7724,37.1289,0.464428,1.70942,11.7525,0.74
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,44,14.206,38.128,0.459746,0.982572,10.9825,0.88
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,45,13.9373,37.0308,0.455971,2.27492,11.1719,0.72
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,46,16.736,40.5016,0.485735,2.17622,13.6831,0.88
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,47,17.4953,40.5022,0.480871,1.99496,13.4661,0.86
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,48,16.2507,38.3784,0.435427,2.93617,11.5215,0.66
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,49,15.4269,37.0581,0.436552,4.76664,12.6476,0.64
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,50,13.6228,36.9773,0.47314,1.28859,10.1478,0.7
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,51,12.9746,37.743,0.515862,0.649505,10.7596,0.92
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,52,13.512,38.062,0.542214,0.787994,10.5044,0.9
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,53,14.0056,37.272,0.527114,1.05355,8.99101,0.8
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,54,13.7293,37.2013,0.507949,1.1335,9.27683,0.82
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,55,12.8217,37.3853,0.532849,0.247099,7.90857,0.9
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,56,12.9621,37.2631,0.544428,0.507183,8.29506,0.9
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,57,12.3289,37.0315,0.507768,0.547432,7.53852,0.86
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,58,12.2235,36.9605,0.489002,1.06743,7.5085,0.8
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,59,12.805,37.3134,0.508711,0.61569,6.76865,0.84
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,60,12.9561,37.5947,0.541198,0.324611,6.56533,0.92
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,61,12.413,37.9574,0.548058,0.430074,6.22005,0.9
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,62,12.0314,37.7109,0.532632,0.30505,5.94471,0.94
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,63,12.9073,37.963,0.523666,0.102628,5.56805,0.94
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,64,13.9338,38.409,0.524356,0.0565717,5.81188,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,65,13.9649,38.0661,0.506824,0.217603,5.99632,0.92
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,66,13.361,38.1,0.5151,0.0995354,5.47567,0.94
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,67,12.6833,37.6458,0.525481,0.141406,5.27681,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,68,12.8132,37.9155,0.539746,0.221302,5.03182,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,69,12.7205,37.8145,0.534664,0.199819,4.94031,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,70,12.4571,37.5414,0.532269,0.21101,4.65794,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,71,12.7562,37.7799,0.540073,0.182925,4.46425,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,72,12.8322,37.7106,0.53147,0.106843,4.24822,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,73,12.8992,37.8436,0.525227,0.0921906,4.0812,0.92
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,74,12.9219,37.8187,0.538367,0.0937909,4.04979,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,75,13.1111,37.6734,0.540327,0.073487,3.76151,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,76,13.2795,37.7776,0.542142,0.0797515,3.54794,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,77,13.2764,37.9674,0.540109,0.156226,3.37661,0.94
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,78,13.3283,37.9033,0.535426,0.187471,3.29592,0.94
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,79,13.9956,38.4751,0.548675,0.220359,3.17038,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,80,13.8325,38.1798,0.540109,0.0640901,2.91151,0.94
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,81,14.0333,38.3188,0.55049,0.0955397,2.72377,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,82,14.271,38.2845,0.547623,0.0630062,2.5906,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,83,14.2709,38.6335,0.5449,0.128953,2.64863,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,84,14.0398,38.0345,0.534628,0.418437,3.69777,0.86
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,85,14.8474,38.986,0.549292,0.242623,3.18475,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,86,13.4412,37.7907,0.530054,0.433797,3.19999,0.88
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,87,13.7911,37.9997,0.542722,0.237478,2.50774,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,88,14.592,38.6983,0.556152,0.225708,3.46454,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,89,14.0155,38.0071,0.525191,0.353366,3.1456,0.88
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,90,14.4784,38.5339,0.529764,0.138268,2.80065,0.94
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,91,14.2873,38.7062,0.543666,0.103786,2.45854,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,92,13.105,37.8392,0.540581,0.068374,2.54615,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,93,13.3645,38.4044,0.541379,0.0239429,2.40852,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,94,13.4402,38.0243,0.55775,0.00460557,1.78637,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,95,13.4305,37.9159,0.560907,0.00171749,2.04791,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,96,13.2489,38.1686,0.549873,0.00297184,1.84524,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,97,12.9878,38.1862,0.551397,0.00649693,1.72653,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,98,12.534,37.8034,0.555136,0.00917204,1.47889,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,99,12.9683,38.0576,0.554156,0.0109164,1.56138,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,100,12.644,37.6453,0.550889,0.020164,1.73188,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,-1,14.4169,38.7197,0.554295,14.2571,43.2532,0.583333
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,101,13.243,38.5516,0.550998,0.0436211,1.98478,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,102,12.5736,37.6359,0.550417,0.00632932,1.58702,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,103,12.8527,37.8743,0.549111,0.0200077,1.31835,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,104,13.2544,38.6948,0.550345,0.0105858,2.23081,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,105,12.3094,37.5693,0.549002,0.0405322,1.68948,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,106,13.0774,37.995,0.55539,0.0184699,1.4374,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,107,12.4424,37.9783,0.548348,0.00661017,1.51684,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,108,11.8331,37.2505,0.553575,0.0118121,1.44565,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,109,13.0479,37.9075,0.565263,0.00644233,1.41181,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,110,12.8351,37.8887,0.554374,0.0068173,1.15686,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,111,11.959,37.2584,0.548639,0.0268823,1.19964,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,112,12.8276,38.0563,0.562577,0.00342568,1.52462,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,113,12.2438,37.4772,0.548639,0.0131388,0.947568,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,114,12.537,37.9151,0.549329,0.00459328,1.04924,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,115,12.5398,37.6125,0.554592,0.0200214,1.1018,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,116,12.1745,37.4841,0.562105,0.00674513,1.18381,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,117,12.1485,37.4247,0.54559,0.0252596,0.886536,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,118,12.925,38.1032,0.557858,0.00543563,1.20895,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,119,11.939,37.2057,0.548058,0.0204017,1.13004,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,120,12.4516,37.7227,0.550708,0.0090249,0.720765,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,121,12.5527,37.6524,0.552196,0.0235785,0.746928,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,122,11.9234,37.3482,0.55873,0.00693794,1.16113,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,123,12.2859,37.4984,0.551724,0.0102519,0.846273,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,124,12.603,37.8907,0.55441,0.00511003,0.950589,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,125,11.8106,37.1652,0.546715,0.0184988,0.975046,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,126,12.6344,37.8203,0.556261,0.00447265,1.13964,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,127,12.4807,37.5623,0.549619,0.021682,0.728744,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,128,12.2074,37.5319,0.556443,0.00354094,0.831502,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,129,12.4712,37.4802,0.556334,0.00963,0.819113,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,130,12.36,37.5851,0.555027,0.00394659,0.918479,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,131,12.2543,37.4771,0.548748,0.0206324,0.699456,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,132,12.6765,37.826,0.561016,0.00471946,1.04804,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,133,12.127,37.1992,0.549038,0.0202973,0.939725,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,134,12.5096,37.7271,0.552704,0.00552007,0.52553,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,135,12.2032,37.3177,0.563231,0.00408602,0.73087,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,136,12.204,37.3537,0.55049,0.0106216,0.703155,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,137,12.7458,37.8469,0.557241,0.00417912,0.675071,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,138,11.8039,36.9696,0.551652,0.0250382,1.23175,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,139,12.3291,37.4432,0.556915,0.00386132,0.624478,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,140,13.1584,38.123,0.554955,0.0113545,1.29835,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,141,12.5369,37.5894,0.550962,0.0143448,0.685469,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,142,11.6448,37.0696,0.561198,0.0200534,1.71219,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,143,11.9619,37.2094,0.558984,0.0138926,1.36464,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,144,13.1381,37.8784,0.549546,0.0372985,1.26289,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,145,13.3012,38.242,0.547042,0.0242128,1.28361,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,146,12.3827,37.6356,0.551143,0.0069897,0.996393,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,147,11.7982,37.0723,0.556298,0.00976784,1.15603,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,148,12.4668,37.4704,0.555172,0.0122299,0.965055,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,149,12.9644,37.9443,0.549437,0.00824941,1.06849,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,150,12.638,37.6408,0.546243,0.0102686,0.917231,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,151,12.3492,37.3882,0.561706,0.00464133,0.964295,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,152,12.4285,37.4821,0.564537,0.00357369,0.868206,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,153,12.5752,37.4944,0.547151,0.0294437,0.974624,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,154,12.9111,37.7849,0.545735,0.0262432,0.804195,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,155,12.5856,37.7211,0.559165,0.0043014,0.979837,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,156,11.929,37.1647,0.556334,0.00468806,0.927682,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,157,12.4921,37.4123,0.551506,0.0062697,0.65269,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,158,13.3113,37.9838,0.554918,0.00651054,0.979094,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,159,12.6996,37.5875,0.551797,0.00931755,0.552922,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,160,11.9288,37.1464,0.556806,0.00453715,1.21515,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,161,12.1556,37.215,0.556842,0.0044325,0.895767,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,162,13.121,37.8271,0.551216,0.0205314,1.11188,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,163,13.2535,38.0998,0.549764,0.00998404,0.999892,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,164,12.2841,37.4528,0.548784,0.00611246,0.956905,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,165,12.0658,37.0627,0.554737,0.00679656,0.807679,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,166,12.7896,37.5608,0.557495,0.00499069,1.00671,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,167,12.872,37.7483,0.547877,0.00669444,0.673995,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,168,12.3469,37.4322,0.544864,0.00891644,1.10547,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,169,12.2939,37.3598,0.55176,0.00726029,0.866962,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,170,12.7468,37.5405,0.55775,0.00534392,0.995474,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,171,12.6873,37.3804,0.552378,0.00833941,1.00589,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,172,12.4102,37.3857,0.54922,0.00395649,0.619788,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,173,12.4163,37.52,0.548748,0.00619881,0.702465,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,174,12.6349,37.4908,0.549074,0.0082735,0.622452,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,175,12.5775,37.3036,0.551543,0.00550818,0.564808,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,176,12.3384,37.4774,0.549909,0.00647055,0.648217,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,177,12.4726,37.5343,0.551652,0.00664263,0.445758,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,178,12.7713,37.3382,0.551833,0.00600035,0.881299,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,179,12.6567,37.2658,0.550345,0.00942589,0.665169,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,180,12.3346,37.5588,0.552704,0.00565548,0.787621,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,181,12.2208,37.4943,0.550163,0.00638869,0.789648,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,182,12.6503,37.4189,0.551143,0.00527224,0.552017,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,183,12.7346,37.2899,0.553212,0.0113718,0.649042,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,184,12.2669,37.2665,0.551035,0.00840432,0.553112,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,185,12.5645,37.5219,0.553539,0.00443758,0.512971,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,186,12.6876,37.5197,0.547477,0.00991847,0.64404,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,187,12.63,37.3991,0.553721,0.00389556,0.519239,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,188,12.0552,36.9773,0.543848,0.0334938,1.06574,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,189,12.6224,37.5925,0.556298,0.00424022,0.653882,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,190,12.9403,37.6164,0.553539,0.00806212,0.585314,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,191,12.4464,37.2576,0.549764,0.0104358,0.600318,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,192,12.6704,37.6179,0.560327,0.00475182,0.835842,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,193,12.5938,37.3978,0.551724,0.0128192,0.599818,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,194,12.7594,37.6643,0.546606,0.00622554,0.685894,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,195,12.9115,37.5384,0.556842,0.00382564,0.533213,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,196,12.2929,37.262,0.552958,0.00972823,0.622339,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,197,12.6053,37.6398,0.555463,0.0038831,0.598338,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,198,12.9021,37.4217,0.548748,0.0301727,0.848368,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,199,12.8778,37.651,0.554519,0.00333078,0.586147,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,200,12.3939,37.4218,0.554374,0.00469144,0.548617,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,-1,14.1449,37.4835,0.545448,11.1746,39.7038,0.625
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,201,12.5151,37.3038,0.551143,0.0198563,0.716914,1.0
