cost,cost_step,batches,learning rate,batch_size,per_batch,dropout,beta,k_conv,n_conv1,n_conv2,n_layer,n_lstm,n_steps,train step,xentropy,rmse,accuracy,xentropy_last,rmse_last,accuracy_last
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,55,36.199,54.0749,0.353902,0.671471,10.5531,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,56,38.1619,54.2571,0.353539,1.33928,11.3069,0.92
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,57,35.7568,53.7301,0.352378,0.616131,9.57679,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,58,34.169,53.4753,0.349328,0.638633,10.5789,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,59,36.3949,53.8249,0.359492,1.01866,9.81002,0.94
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,60,36.725,54.0065,0.359383,0.870386,9.02138,0.94
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,61,35.6888,54.0511,0.355753,0.494186,9.2536,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,62,35.5888,54.2552,0.354882,0.484648,8.67929,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,63,36.3526,54.5519,0.35343,0.705162,8.61956,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,64,36.1458,54.5733,0.351397,0.641936,8.51003,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,65,35.3098,54.4023,0.35314,0.524341,7.88046,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,66,35.9399,54.5218,0.35314,0.468564,7.6566,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,67,37.0808,54.7925,0.352668,0.489146,7.45644,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,68,36.931,54.915,0.348748,0.521674,7.13254,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,69,36.1707,54.8749,0.348348,0.69014,7.11524,0.94
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,70,36.9889,55.1249,0.354265,0.648432,7.03658,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,71,37.0004,55.534,0.347296,0.446536,6.54794,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,72,37.871,55.8592,0.348893,0.484134,6.41938,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,73,37.7092,55.805,0.350163,0.493814,6.08275,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,74,36.9086,55.6306,0.34951,0.623046,6.05758,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,75,37.647,55.7519,0.347949,0.617351,5.65509,0.92
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,76,38.2115,55.8953,0.347151,0.513311,5.45078,0.94
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,77,38.0024,55.8795,0.348711,0.373479,5.28856,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,78,37.9177,55.7669,0.349183,0.437746,5.14743,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,79,37.6458,55.8196,0.345481,0.398678,5.04715,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,80,39.1958,55.9879,0.349147,0.724906,6.53551,0.92
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,81,37.9772,56.1918,0.344501,0.499575,6.13359,0.92
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,82,38.3232,55.9078,0.350345,0.43857,5.32418,0.94
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,83,39.2444,56.0258,0.349292,0.381333,5.04219,0.94
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,84,39.1505,56.3107,0.345989,0.240446,5.54425,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,85,39.0596,55.9159,0.350417,0.229636,4.51335,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,86,37.8213,55.6769,0.355608,0.187157,4.47968,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,87,38.0214,55.9218,0.350853,0.152227,4.1613,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,88,39.1703,56.1087,0.349474,0.446304,4.76875,0.92
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,89,38.6156,56.175,0.35147,0.125637,3.76483,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,90,38.6311,56.0761,0.35412,0.139776,3.7206,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,91,39.4686,56.1974,0.352559,0.229301,3.52898,0.92
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,92,39.188,56.2866,0.351361,0.114364,3.86891,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,93,39.3028,56.085,0.356152,0.171928,3.33599,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,94,38.858,56.0885,0.356044,0.103839,3.24786,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,95,39.0884,56.2182,0.352849,0.0544896,3.11918,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,96,39.218,56.1055,0.354083,0.103806,3.23502,0.94
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,97,37.2923,55.8794,0.353176,0.119226,5.5518,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,98,39.8394,55.9103,0.357604,1.6726,10.9299,0.88
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,99,39.365,56.1805,0.348421,0.245412,7.84664,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,100,39.2143,56.1441,0.345808,0.2677,7.37829,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,-1,38.7622,55.4631,0.346567,28.4182,55.214,0.375
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,101,39.4642,55.774,0.347296,0.969303,6.76568,0.94
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,102,38.857,55.5563,0.349111,1.0179,7.57369,0.92
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,103,37.4935,55.3084,0.349691,0.119022,5.17969,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,104,36.716,55.3452,0.347949,0.0251219,6.00914,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,105,38.0754,55.7499,0.353866,0.178843,7.25218,0.94
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,106,36.9276,55.5207,0.361851,0.196391,5.97803,0.92
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,107,35.7242,56.0898,0.351543,1.0492,14.0132,0.92
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,108,40.7566,56.4267,0.341379,0.690194,8.81695,0.92
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,109,43.7251,56.5477,0.336515,5.10793,15.9163,0.84
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,110,43.3136,56.2994,0.336225,4.24073,14.6731,0.86
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,111,40.0267,55.7017,0.346425,1.78097,11.4059,0.9
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,112,38.2283,55.4152,0.346642,0.2383,13.3971,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,113,39.3013,55.5426,0.339347,0.309669,11.1925,0.94
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,114,40.3652,55.2907,0.338802,1.8272,10.1935,0.94
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,115,40.7752,55.153,0.336407,3.08176,11.4307,0.88
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,116,39.9823,54.9966,0.339964,2.22827,10.213,0.9
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,117,38.7292,54.6994,0.350054,1.27453,8.42373,0.94
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,118,37.4545,54.2881,0.351833,0.553744,8.30254,0.92
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,119,37.0383,54.0976,0.358766,0.67423,8.1052,0.92
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,120,37.2513,54.2084,0.362287,0.593726,8.53096,0.94
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,121,37.6588,54.4359,0.36225,0.626662,8.41983,0.92
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,122,38.1893,54.7968,0.361016,0.694928,8.21482,0.9
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,123,38.7057,55.15,0.355463,0.664841,8.01373,0.92
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,124,39.0847,55.3464,0.351361,0.712328,7.49196,0.94
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,125,39.1354,55.4123,0.350998,0.674705,7.1791,0.94
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,126,38.7845,55.3772,0.349474,0.528346,6.41566,0.94
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,127,38.2318,55.3506,0.348494,0.341064,5.96667,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,128,38.0,55.3565,0.346788,0.212635,5.64004,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,129,38.1973,55.4527,0.347441,0.286886,5.63282,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,130,38.1181,55.5436,0.346534,0.392183,5.80766,0.94
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,131,37.6148,55.5153,0.347296,0.329433,5.47748,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,132,37.2077,55.4629,0.34951,0.317529,5.29629,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,133,37.5861,55.4554,0.34951,0.279261,4.71786,0.94
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,134,38.2756,55.4754,0.350817,0.359333,4.30022,0.94
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,135,38.711,55.4973,0.352051,0.392133,4.34184,0.94
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,136,38.6548,55.5529,0.350091,0.217772,3.95397,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,137,38.5107,55.6778,0.34755,0.150241,3.78743,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,138,38.4944,55.772,0.348094,0.15978,3.68618,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,139,38.5258,55.723,0.349873,0.147644,3.4143,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,140,38.5358,55.5916,0.350635,0.18067,3.33284,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,141,38.627,55.5642,0.349946,0.16971,3.20701,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,142,38.8491,55.6826,0.349691,0.120589,3.04479,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,143,38.9905,55.8018,0.349546,0.0680196,2.8148,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,144,39.0332,55.8532,0.34951,0.0407825,2.64673,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,145,39.0693,55.861,0.350671,0.0461222,2.55182,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,146,39.0382,55.8075,0.351906,0.057194,2.3818,0.96
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,147,39.0219,55.726,0.350853,0.0363521,2.23868,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,148,39.0806,55.6782,0.351216,0.0186931,2.2595,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,149,39.1715,55.6854,0.351688,0.0126763,2.01009,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,150,39.1725,55.7448,0.352632,0.00909976,1.91469,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,151,39.247,55.8333,0.351688,0.00462267,1.7654,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,152,39.3805,55.8227,0.351579,0.0050977,1.71599,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,153,39.3644,55.7083,0.351543,0.0183709,1.64873,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,154,39.4608,55.7894,0.349583,0.0128839,1.74804,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,155,39.4781,55.7809,0.350054,0.0115565,1.71183,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,156,39.4598,55.7925,0.352051,0.0185738,1.59102,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,157,39.2829,55.776,0.351833,0.00793576,1.58571,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,158,39.4808,55.8346,0.353103,0.0156074,1.54981,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,159,39.3829,55.7918,0.353612,0.0143343,1.37505,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,160,39.5153,55.8439,0.352523,0.0177614,1.3808,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,161,39.5526,55.8036,0.353067,0.00832579,1.41264,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,162,39.7266,55.8993,0.353902,0.0352421,1.51762,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,163,39.5004,55.7581,0.353503,0.00623764,1.57194,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,164,39.6802,55.8771,0.352414,0.0232902,1.3975,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,165,39.388,55.7229,0.353067,0.00663777,1.3123,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,166,39.3213,55.6844,0.352196,0.0175106,1.2484,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,167,39.2946,55.5996,0.354519,0.0140967,1.29718,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,168,39.513,55.7583,0.352849,0.0565282,1.38159,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,169,39.3155,55.7242,0.352087,0.00663313,1.43685,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,170,39.6596,55.8649,0.352668,0.0267891,1.25919,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,171,39.3787,55.7571,0.353902,0.00877719,1.13232,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,172,39.591,55.7755,0.352813,0.0150849,1.09832,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,173,39.3728,55.6789,0.353394,0.00431181,1.19904,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,174,39.5504,55.8009,0.352269,0.0276188,1.41711,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,175,39.3007,55.6869,0.352668,0.00376604,1.15713,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,176,39.5808,55.7498,0.352232,0.0167063,0.977949,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,177,39.3772,55.6954,0.352704,0.0125329,1.00857,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,178,39.587,55.7591,0.352595,0.0206668,1.06831,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,179,39.1405,55.6872,0.352305,0.00354663,1.19927,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,180,39.4564,55.756,0.352813,0.0242286,1.11563,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,181,39.3926,55.6622,0.352341,0.00534989,1.10508,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,182,39.4409,55.7512,0.351216,0.0140317,1.0302,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,183,39.4683,55.7219,0.351652,0.00739941,0.885635,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,184,39.5138,55.7865,0.351652,0.0170386,0.872401,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,185,39.4541,55.747,0.351252,0.0100111,1.02318,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,186,39.7273,55.8625,0.351579,0.0393019,1.17116,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,187,39.2991,55.7406,0.350962,0.00633115,1.05972,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,188,39.5335,55.801,0.35216,0.0195495,0.845228,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,189,39.3866,55.7589,0.351289,0.00571702,0.869577,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,190,39.6396,55.8172,0.352341,0.0192572,0.956478,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,191,39.1537,55.7022,0.350708,0.00373106,1.11852,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,192,39.3971,55.7851,0.351906,0.0161564,0.875785,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,193,39.4099,55.738,0.350708,0.00931758,0.944678,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,194,39.404,55.7655,0.351724,0.0198289,0.967506,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,195,39.3141,55.7224,0.351252,0.00818198,0.736549,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,196,39.3704,55.7739,0.352269,0.0184498,0.818678,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,197,39.1435,55.684,0.35078,0.00459722,1.16745,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,198,39.4525,55.7725,0.352269,0.020328,0.781074,0.98
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,199,39.2254,55.7206,0.351688,0.00865641,0.831324,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,200,39.3262,55.7674,0.352378,0.0104436,0.941474,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,-1,38.236,55.5449,0.337492,38.0416,56.9786,0.333333
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,201,39.2352,55.7082,0.351143,0.00777118,0.808534,1.0
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,3,25,551,202,39.388,55.7118,0.353866,0.0296314,1.00993,0.98
